date, s2, s1
Sun Jan 31 08:44:26 2021,6.783,6.683

Sun Jan 31 08:45:09 2021,6.781,6.683

Sun Jan 31 08:45:52 2021,6.781,6.687

Sun Jan 31 08:46:35 2021,6.783,6.685

Sun Jan 31 08:47:18 2021,6.782,6.685

Sun Jan 31 08:48:01 2021,6.782,6.683

Sun Jan 31 08:48:44 2021,6.779,6.681

Sun Jan 31 08:49:27 2021,6.780,6.682

Sun Jan 31 08:50:10 2021,6.779,6.682

Sun Jan 31 08:50:53 2021,6.784,6.684

Sun Jan 31 08:51:36 2021,6.780,6.686

Sun Jan 31 08:52:19 2021,6.781,6.689

Sun Jan 31 08:53:02 2021,6.781,6.689

Sun Jan 31 08:53:45 2021,6.783,6.688

Sun Jan 31 08:54:28 2021,6.782,6.688

Sun Jan 31 08:55:11 2021,6.782,6.689

Sun Jan 31 08:55:54 2021,6.781,6.687

Sun Jan 31 08:56:37 2021,6.783,6.688

Sun Jan 31 08:57:20 2021,6.782,6.689

Sun Jan 31 08:58:03 2021,6.782,6.689

Sun Jan 31 08:58:46 2021,6.782,6.691

Sun Jan 31 08:59:29 2021,6.783,6.692

Sun Jan 31 09:00:12 2021,6.784,6.689

Sun Jan 31 09:00:55 2021,6.783,6.689

Sun Jan 31 09:01:38 2021,6.781,6.688

Sun Jan 31 09:02:21 2021,6.784,6.690

Sun Jan 31 09:03:04 2021,6.784,6.693

Sun Jan 31 09:03:47 2021,6.783,6.695

Sun Jan 31 09:04:30 2021,6.783,6.693

Sun Jan 31 09:05:13 2021,6.782,6.691

Sun Jan 31 09:05:56 2021,6.785,6.689

Sun Jan 31 09:06:39 2021,6.783,6.688

Sun Jan 31 09:07:22 2021,6.785,6.688

Sun Jan 31 09:08:05 2021,6.784,6.686

Sun Jan 31 09:08:48 2021,6.784,6.688

Sun Jan 31 09:09:31 2021,6.783,6.687

Sun Jan 31 09:10:14 2021,6.785,6.687

Sun Jan 31 09:10:57 2021,6.785,6.686

Sun Jan 31 09:11:40 2021,6.785,6.688

Sun Jan 31 09:12:23 2021,6.783,6.687

Sun Jan 31 09:13:06 2021,6.783,6.687

Sun Jan 31 09:13:50 2021,6.783,6.687

Sun Jan 31 09:14:33 2021,6.786,6.688

Sun Jan 31 09:15:16 2021,6.783,6.687

Sun Jan 31 09:15:59 2021,6.785,6.687

Sun Jan 31 09:16:42 2021,6.784,6.692

Sun Jan 31 09:17:25 2021,6.784,6.689

Sun Jan 31 09:18:08 2021,6.783,6.691

Sun Jan 31 09:18:51 2021,6.783,6.692

Sun Jan 31 09:19:34 2021,6.784,6.692

Sun Jan 31 09:20:17 2021,6.783,6.691

Sun Jan 31 09:21:00 2021,6.786,6.690

Sun Jan 31 09:21:43 2021,6.784,6.688

Sun Jan 31 09:22:26 2021,6.783,6.689

Sun Jan 31 09:23:09 2021,6.786,6.690

Sun Jan 31 09:23:52 2021,6.782,6.690

Sun Jan 31 09:24:35 2021,6.782,6.690

Sun Jan 31 09:25:18 2021,6.782,6.690

Sun Jan 31 09:26:01 2021,6.783,6.691

Sun Jan 31 09:26:44 2021,6.781,6.689

Sun Jan 31 09:27:27 2021,6.787,6.689

Sun Jan 31 09:28:10 2021,6.783,6.690

Sun Jan 31 09:28:53 2021,6.783,6.691

Sun Jan 31 09:29:36 2021,6.786,6.691

Sun Jan 31 09:30:19 2021,6.785,6.692

Sun Jan 31 09:31:02 2021,6.786,6.690

Sun Jan 31 09:31:45 2021,6.785,6.693

Sun Jan 31 09:32:28 2021,6.786,6.693

Sun Jan 31 09:33:11 2021,6.783,6.693

Sun Jan 31 09:33:54 2021,6.786,6.693

Sun Jan 31 09:34:37 2021,6.786,6.693

Sun Jan 31 09:35:20 2021,6.786,6.693

Sun Jan 31 09:36:03 2021,6.786,6.692

Sun Jan 31 09:36:46 2021,6.785,6.691

Sun Jan 31 09:37:29 2021,6.787,6.694

Sun Jan 31 09:38:12 2021,6.788,6.694

Sun Jan 31 09:38:55 2021,6.788,6.695

Sun Jan 31 09:39:38 2021,6.787,6.696

Sun Jan 31 09:40:21 2021,6.786,6.693

Sun Jan 31 09:41:04 2021,6.785,6.692

Sun Jan 31 09:41:47 2021,6.787,6.693

Sun Jan 31 09:42:30 2021,6.784,6.693

Sun Jan 31 09:43:14 2021,6.786,6.691

Sun Jan 31 09:43:57 2021,6.786,6.693

Sun Jan 31 09:44:40 2021,6.787,6.692

Sun Jan 31 09:45:23 2021,6.786,6.693

Sun Jan 31 09:46:06 2021,6.785,6.695

Sun Jan 31 09:46:49 2021,6.787,6.695

Sun Jan 31 09:47:32 2021,6.786,6.695

Sun Jan 31 09:48:15 2021,6.788,6.693

Sun Jan 31 09:48:58 2021,6.786,6.693

Sun Jan 31 09:49:41 2021,6.788,6.694

Sun Jan 31 09:50:24 2021,6.788,6.691

Sun Jan 31 09:51:07 2021,6.787,6.696

Sun Jan 31 09:51:50 2021,6.787,6.697

Sun Jan 31 09:52:33 2021,6.787,6.695

Sun Jan 31 09:53:16 2021,6.790,6.697

Sun Jan 31 09:53:59 2021,6.788,6.694

Sun Jan 31 09:54:42 2021,6.786,6.695

Sun Jan 31 09:55:25 2021,6.791,6.697

Sun Jan 31 09:56:08 2021,6.788,6.697

Sun Jan 31 09:56:51 2021,6.789,6.698

Sun Jan 31 09:57:34 2021,6.791,6.699

Sun Jan 31 09:58:17 2021,6.792,6.699

Sun Jan 31 09:59:00 2021,6.791,6.698

Sun Jan 31 09:59:43 2021,6.790,6.698

Sun Jan 31 10:00:26 2021,6.790,6.699

Sun Jan 31 10:01:09 2021,6.791,6.698

Sun Jan 31 10:01:52 2021,6.792,6.699

Sun Jan 31 10:02:35 2021,6.791,6.699

Sun Jan 31 10:03:18 2021,6.791,6.701

Sun Jan 31 10:04:01 2021,6.790,6.699

Sun Jan 31 10:04:44 2021,6.791,6.700

Sun Jan 31 10:05:27 2021,6.791,6.698

Sun Jan 31 10:06:10 2021,6.792,6.701

Sun Jan 31 10:06:53 2021,6.792,6.698

Sun Jan 31 10:07:37 2021,6.790,6.702

Sun Jan 31 10:08:20 2021,6.791,6.700

Sun Jan 31 10:09:03 2021,6.791,6.701

Sun Jan 31 10:09:46 2021,6.792,6.702

Sun Jan 31 10:10:29 2021,6.792,6.701

Sun Jan 31 10:11:12 2021,6.792,6.701

Sun Jan 31 10:11:55 2021,6.791,6.702

Sun Jan 31 10:12:38 2021,6.791,6.703

Sun Jan 31 10:13:21 2021,6.790,6.702

Sun Jan 31 10:14:04 2021,6.790,6.702

Sun Jan 31 10:14:47 2021,6.793,6.703

Sun Jan 31 10:15:30 2021,6.793,6.701

Sun Jan 31 10:16:13 2021,6.792,6.701

Sun Jan 31 10:16:56 2021,6.793,6.701

Sun Jan 31 10:17:39 2021,6.792,6.703

Sun Jan 31 10:18:22 2021,6.791,6.703

Sun Jan 31 10:19:05 2021,6.792,6.703

Sun Jan 31 10:19:48 2021,6.790,6.706

Sun Jan 31 10:20:31 2021,6.791,6.707

Sun Jan 31 10:21:14 2021,6.791,6.707

Sun Jan 31 10:21:57 2021,6.790,6.705

Sun Jan 31 10:22:40 2021,6.792,6.705

Sun Jan 31 10:23:23 2021,6.791,6.704

Sun Jan 31 10:24:06 2021,6.792,6.706

Sun Jan 31 10:24:49 2021,6.791,6.705

Sun Jan 31 10:25:32 2021,6.792,6.706

Sun Jan 31 10:26:15 2021,6.792,6.706

Sun Jan 31 10:26:58 2021,6.793,6.704

Sun Jan 31 10:27:41 2021,6.791,6.706

Sun Jan 31 10:28:24 2021,6.792,6.703

Sun Jan 31 10:29:07 2021,6.792,6.703

Sun Jan 31 10:29:50 2021,6.791,6.703

Sun Jan 31 10:30:33 2021,6.792,6.706

Sun Jan 31 10:31:16 2021,6.792,6.706

Sun Jan 31 10:31:59 2021,6.792,6.706

Sun Jan 31 10:32:42 2021,6.793,6.706

Sun Jan 31 10:33:25 2021,6.795,6.706

Sun Jan 31 10:34:08 2021,6.793,6.707

Sun Jan 31 10:34:51 2021,6.793,6.707

Sun Jan 31 10:35:34 2021,6.794,6.707

Sun Jan 31 10:36:17 2021,6.795,6.707

Sun Jan 31 10:37:00 2021,6.795,6.709

Sun Jan 31 10:37:43 2021,6.793,6.706

Sun Jan 31 10:38:26 2021,6.795,6.708

Sun Jan 31 10:39:09 2021,6.793,6.707

Sun Jan 31 10:39:52 2021,6.793,6.707

Sun Jan 31 10:40:35 2021,6.794,6.708

Sun Jan 31 10:41:18 2021,6.793,6.709

Sun Jan 31 10:42:01 2021,6.793,6.708

Sun Jan 31 10:42:44 2021,6.793,6.708

Sun Jan 31 10:43:28 2021,6.796,6.710

Sun Jan 31 10:44:11 2021,6.795,6.712

Sun Jan 31 10:44:54 2021,6.795,6.714

Sun Jan 31 10:45:37 2021,6.794,6.717

Sun Jan 31 10:46:20 2021,6.793,6.717

Sun Jan 31 10:47:03 2021,6.794,6.714

Sun Jan 31 10:47:46 2021,6.794,6.713

Sun Jan 31 10:48:29 2021,6.796,6.711

Sun Jan 31 10:49:12 2021,6.794,6.712

Sun Jan 31 10:49:55 2021,6.797,6.711

Sun Jan 31 10:50:38 2021,6.797,6.709

Sun Jan 31 10:51:21 2021,6.796,6.707

Sun Jan 31 10:52:04 2021,6.795,6.708

Sun Jan 31 10:52:47 2021,6.797,6.708

Sun Jan 31 10:53:30 2021,6.798,6.707

Sun Jan 31 10:54:13 2021,6.799,6.706

Sun Jan 31 10:54:56 2021,6.798,6.708

Sun Jan 31 10:55:39 2021,6.799,6.708

Sun Jan 31 10:56:22 2021,6.797,6.709

Sun Jan 31 10:57:05 2021,6.794,6.711

Sun Jan 31 10:57:48 2021,6.795,6.712

Sun Jan 31 10:58:31 2021,6.796,6.711

Sun Jan 31 10:59:14 2021,6.797,6.709

Sun Jan 31 10:59:57 2021,6.796,6.709

Sun Jan 31 11:00:40 2021,6.797,6.709

Sun Jan 31 11:01:23 2021,6.796,6.711

Sun Jan 31 11:02:06 2021,6.796,6.709

Sun Jan 31 11:02:49 2021,6.797,6.707

Sun Jan 31 11:03:32 2021,6.797,6.706

Sun Jan 31 11:04:15 2021,6.795,6.711

Sun Jan 31 11:04:58 2021,6.796,6.709

Sun Jan 31 11:05:41 2021,6.798,6.708

Sun Jan 31 11:06:24 2021,6.795,6.708

Sun Jan 31 11:07:07 2021,6.796,6.711

Sun Jan 31 11:07:50 2021,6.795,6.709

Sun Jan 31 11:08:33 2021,6.794,6.712

Sun Jan 31 11:09:16 2021,6.797,6.710

Sun Jan 31 11:10:00 2021,6.797,6.711

Sun Jan 31 11:10:43 2021,6.797,6.711

Sun Jan 31 11:11:26 2021,6.795,6.712

Sun Jan 31 11:12:09 2021,6.797,6.711

Sun Jan 31 11:12:52 2021,6.797,6.710

Sun Jan 31 11:13:35 2021,6.797,6.712

Sun Jan 31 11:14:18 2021,6.798,6.709

Sun Jan 31 11:15:01 2021,6.797,6.713

Sun Jan 31 11:15:44 2021,6.799,6.712

Sun Jan 31 11:16:27 2021,6.800,6.712

Sun Jan 31 11:17:10 2021,6.800,6.709

Sun Jan 31 11:17:53 2021,6.799,6.712

Sun Jan 31 11:18:36 2021,6.799,6.711

Sun Jan 31 11:19:19 2021,6.799,6.709

Sun Jan 31 11:20:02 2021,6.799,6.709

Sun Jan 31 11:20:45 2021,6.801,6.710

Sun Jan 31 11:21:28 2021,6.800,6.708

Sun Jan 31 11:22:11 2021,6.801,6.709

Sun Jan 31 11:22:54 2021,6.802,6.709

Sun Jan 31 11:23:37 2021,6.801,6.712

Sun Jan 31 11:24:20 2021,6.800,6.712

Sun Jan 31 11:25:03 2021,6.802,6.711

Sun Jan 31 11:25:46 2021,6.803,6.712

Sun Jan 31 11:26:29 2021,6.802,6.711

Sun Jan 31 11:27:12 2021,6.801,6.712

Sun Jan 31 11:27:55 2021,6.800,6.710

Sun Jan 31 11:28:38 2021,6.801,6.710

Sun Jan 31 11:29:21 2021,6.801,6.712

Sun Jan 31 11:30:05 2021,6.800,6.712

Sun Jan 31 11:30:48 2021,6.799,6.711

Sun Jan 31 11:31:31 2021,6.802,6.712

Sun Jan 31 11:32:14 2021,6.801,6.710

Sun Jan 31 11:32:57 2021,6.798,6.711

Sun Jan 31 11:33:40 2021,6.800,6.712

Sun Jan 31 11:34:23 2021,6.803,6.713

Sun Jan 31 11:35:06 2021,6.803,6.713

Sun Jan 31 11:35:49 2021,6.801,6.712

Sun Jan 31 11:36:32 2021,6.801,6.713

Sun Jan 31 11:37:15 2021,6.801,6.712

Sun Jan 31 11:37:58 2021,6.801,6.713

Sun Jan 31 11:38:41 2021,6.802,6.715

Sun Jan 31 11:39:24 2021,6.800,6.713

Sun Jan 31 11:40:07 2021,6.801,6.713

Sun Jan 31 11:40:50 2021,6.801,6.714

Sun Jan 31 11:41:33 2021,6.801,6.714

Sun Jan 31 11:42:16 2021,6.802,6.714

Sun Jan 31 11:42:59 2021,6.803,6.714

Sun Jan 31 11:43:42 2021,6.803,6.715

Sun Jan 31 11:44:25 2021,6.800,6.716

Sun Jan 31 11:45:08 2021,6.799,6.715

Sun Jan 31 11:45:51 2021,6.801,6.715

Sun Jan 31 11:46:34 2021,6.803,6.716

Sun Jan 31 11:47:17 2021,6.801,6.714

Sun Jan 31 11:48:00 2021,6.801,6.718

Sun Jan 31 11:48:44 2021,6.800,6.714

Sun Jan 31 11:49:27 2021,6.801,6.714

Sun Jan 31 11:50:10 2021,6.799,6.716

Sun Jan 31 11:50:53 2021,6.803,6.716

Sun Jan 31 11:51:36 2021,6.805,6.717

Sun Jan 31 11:52:19 2021,6.803,6.716

Sun Jan 31 11:53:02 2021,6.800,6.716

Sun Jan 31 11:53:45 2021,6.803,6.714

Sun Jan 31 11:54:28 2021,6.804,6.716

Sun Jan 31 11:55:11 2021,6.800,6.717

Sun Jan 31 11:55:54 2021,6.802,6.717

Sun Jan 31 11:56:37 2021,6.804,6.719

Sun Jan 31 11:57:20 2021,6.803,6.718

Sun Jan 31 11:58:03 2021,6.802,6.716

Sun Jan 31 11:58:46 2021,6.802,6.717

Sun Jan 31 11:59:29 2021,6.801,6.717

Sun Jan 31 12:00:12 2021,6.802,6.719

Sun Jan 31 12:00:55 2021,6.802,6.718

Sun Jan 31 12:01:38 2021,6.798,6.718

Sun Jan 31 12:02:21 2021,6.802,6.718

Sun Jan 31 12:03:04 2021,6.803,6.720

Sun Jan 31 12:03:47 2021,6.807,6.718

Sun Jan 31 12:04:30 2021,6.804,6.720

Sun Jan 31 12:05:13 2021,6.805,6.720

Sun Jan 31 12:05:56 2021,6.803,6.719

Sun Jan 31 12:06:40 2021,6.806,6.717

Sun Jan 31 12:07:23 2021,6.806,6.721

Sun Jan 31 12:08:06 2021,6.803,6.718

Sun Jan 31 12:08:49 2021,6.803,6.719

Sun Jan 31 12:09:32 2021,6.804,6.719

Sun Jan 31 12:10:15 2021,6.803,6.720

Sun Jan 31 12:10:58 2021,6.803,6.720

Sun Jan 31 12:11:41 2021,6.805,6.718

Sun Jan 31 12:12:24 2021,6.801,6.721

Sun Jan 31 12:13:07 2021,6.803,6.722

Sun Jan 31 12:13:50 2021,6.803,6.719

Sun Jan 31 12:14:33 2021,6.804,6.720

Sun Jan 31 12:15:16 2021,6.806,6.722

Sun Jan 31 12:15:59 2021,6.805,6.722

Sun Jan 31 12:16:42 2021,6.805,6.723

Sun Jan 31 12:17:25 2021,6.804,6.722

Sun Jan 31 12:18:08 2021,6.806,6.723

Sun Jan 31 12:18:51 2021,6.803,6.724

Sun Jan 31 12:19:34 2021,6.805,6.723

Sun Jan 31 12:20:17 2021,6.806,6.721

Sun Jan 31 12:21:00 2021,6.804,6.722

Sun Jan 31 12:21:43 2021,6.803,6.722

Sun Jan 31 12:22:26 2021,6.803,6.721

Sun Jan 31 12:23:09 2021,6.804,6.724

Sun Jan 31 12:23:52 2021,6.804,6.723

Sun Jan 31 12:24:35 2021,6.803,6.724

Sun Jan 31 12:25:19 2021,6.806,6.723

Sun Jan 31 12:26:02 2021,6.804,6.729

Sun Jan 31 12:26:45 2021,6.803,6.728

Sun Jan 31 12:27:28 2021,6.803,6.726

Sun Jan 31 12:28:11 2021,6.805,6.727

Sun Jan 31 12:28:54 2021,6.806,6.724

Sun Jan 31 12:29:37 2021,6.806,6.722

Sun Jan 31 12:30:20 2021,6.806,6.720

Sun Jan 31 12:31:03 2021,6.806,6.720

Sun Jan 31 12:31:46 2021,6.804,6.719

Sun Jan 31 12:32:29 2021,6.806,6.718

Sun Jan 31 12:33:12 2021,6.807,6.719

Sun Jan 31 12:33:55 2021,6.805,6.721

Sun Jan 31 12:34:38 2021,6.803,6.719

Sun Jan 31 12:35:21 2021,6.803,6.720

Sun Jan 31 12:36:04 2021,6.807,6.722

Sun Jan 31 12:36:47 2021,6.804,6.724

Sun Jan 31 12:37:30 2021,6.803,6.722

Sun Jan 31 12:38:13 2021,6.805,6.724

Sun Jan 31 12:38:56 2021,6.802,6.727

Sun Jan 31 12:39:39 2021,6.805,6.725

Sun Jan 31 12:40:33 2021,6.806,6.727

Sun Jan 31 12:41:16 2021,6.807,6.728

Sun Jan 31 12:41:59 2021,6.806,6.728

Sun Jan 31 12:42:42 2021,6.807,6.729

Sun Jan 31 12:43:25 2021,6.806,6.726

Sun Jan 31 12:44:08 2021,6.806,6.727

Sun Jan 31 12:44:51 2021,6.807,6.726

Sun Jan 31 12:45:34 2021,6.806,6.725

Sun Jan 31 12:46:17 2021,6.806,6.724

Sun Jan 31 12:47:00 2021,6.806,6.724

Sun Jan 31 12:47:43 2021,6.806,6.726

Sun Jan 31 12:48:26 2021,6.806,6.728

Sun Jan 31 12:49:09 2021,6.806,6.727

Sun Jan 31 12:49:52 2021,6.804,6.729

Sun Jan 31 12:50:35 2021,6.807,6.727

Sun Jan 31 12:51:18 2021,6.808,6.728

Sun Jan 31 12:52:01 2021,6.809,6.729

Sun Jan 31 12:52:44 2021,6.807,6.727

Sun Jan 31 12:53:27 2021,6.806,6.728

Sun Jan 31 12:54:10 2021,6.808,6.729

Sun Jan 31 12:54:53 2021,6.807,6.728

Sun Jan 31 12:55:36 2021,6.808,6.729

Sun Jan 31 12:56:19 2021,6.807,6.729

Sun Jan 31 12:57:02 2021,6.807,6.729

Sun Jan 31 12:57:45 2021,6.808,6.730

Sun Jan 31 12:58:28 2021,6.806,6.729

Sun Jan 31 12:59:11 2021,6.803,6.730

Sun Jan 31 12:59:54 2021,6.807,6.730

Sun Jan 31 13:00:37 2021,6.805,6.730

Sun Jan 31 13:01:20 2021,6.806,6.730

Sun Jan 31 13:02:03 2021,6.800,6.730

Sun Jan 31 13:02:46 2021,6.808,6.728

Sun Jan 31 13:03:29 2021,6.807,6.729

Sun Jan 31 13:04:12 2021,6.807,6.729

Sun Jan 31 13:04:55 2021,6.807,6.730

Sun Jan 31 13:05:38 2021,6.808,6.729

Sun Jan 31 13:06:21 2021,6.808,6.729

Sun Jan 31 13:07:04 2021,6.807,6.730

Sun Jan 31 13:07:47 2021,6.806,6.732

Sun Jan 31 13:08:30 2021,6.807,6.731

Sun Jan 31 13:09:13 2021,6.808,6.729

Sun Jan 31 13:09:56 2021,6.808,6.729

Sun Jan 31 13:10:39 2021,6.809,6.729

Sun Jan 31 13:11:22 2021,6.808,6.731

Sun Jan 31 13:12:05 2021,6.806,6.731

Sun Jan 31 13:12:48 2021,6.807,6.731

Sun Jan 31 13:13:31 2021,6.807,6.728

Sun Jan 31 13:14:13 2021,6.811,6.727

Sun Jan 31 13:14:56 2021,6.808,6.727

Sun Jan 31 13:15:39 2021,6.809,6.727

Sun Jan 31 13:16:22 2021,6.808,6.728

Sun Jan 31 13:17:05 2021,6.809,6.725

Sun Jan 31 13:17:48 2021,6.813,6.725

Sun Jan 31 13:18:31 2021,6.809,6.728

Sun Jan 31 13:19:14 2021,6.808,6.728

Sun Jan 31 13:19:57 2021,6.809,6.730

Sun Jan 31 13:20:40 2021,6.808,6.732

Sun Jan 31 13:21:23 2021,6.809,6.732

Sun Jan 31 13:22:06 2021,6.811,6.731

Sun Jan 31 13:22:49 2021,6.809,6.734

Sun Jan 31 13:23:32 2021,6.809,6.734

Sun Jan 31 13:24:15 2021,6.808,6.734

Sun Jan 31 13:24:58 2021,6.811,6.734

Sun Jan 31 13:25:41 2021,6.808,6.734

Sun Jan 31 13:26:24 2021,6.811,6.733

Sun Jan 31 13:27:07 2021,6.811,6.734

Sun Jan 31 13:27:50 2021,6.813,6.732

Sun Jan 31 13:28:33 2021,6.812,6.734

Sun Jan 31 13:29:16 2021,6.813,6.732

Sun Jan 31 13:29:59 2021,6.811,6.734

Sun Jan 31 13:30:42 2021,6.809,6.733

Sun Jan 31 13:31:25 2021,6.811,6.735

Sun Jan 31 13:32:08 2021,6.809,6.736

Sun Jan 31 13:32:51 2021,6.811,6.738

Sun Jan 31 13:33:34 2021,6.812,6.736

Sun Jan 31 13:34:17 2021,6.811,6.737

Sun Jan 31 13:35:00 2021,6.811,6.735

Sun Jan 31 13:35:43 2021,6.814,6.738

Sun Jan 31 13:36:26 2021,6.813,6.736

Sun Jan 31 13:37:09 2021,6.814,6.738

Sun Jan 31 13:37:52 2021,6.812,6.734

Sun Jan 31 13:38:35 2021,6.813,6.736

Sun Jan 31 13:39:18 2021,6.813,6.735

Sun Jan 31 13:40:01 2021,6.814,6.738

Sun Jan 31 13:40:44 2021,6.812,6.741

Sun Jan 31 13:41:27 2021,6.812,6.740

Sun Jan 31 13:42:10 2021,6.815,6.739

Sun Jan 31 13:42:53 2021,6.815,6.740

Sun Jan 31 13:43:36 2021,6.814,6.743

Sun Jan 31 13:44:19 2021,6.816,6.739

Sun Jan 31 13:45:02 2021,6.817,6.739

Sun Jan 31 13:45:45 2021,6.816,6.741

Sun Jan 31 13:46:28 2021,6.816,6.741

Sun Jan 31 13:47:11 2021,6.818,6.739

Sun Jan 31 13:47:54 2021,6.815,6.741

Sun Jan 31 13:48:37 2021,6.817,6.742

Sun Jan 31 13:49:20 2021,6.817,6.741

Sun Jan 31 13:50:03 2021,6.817,6.741

Sun Jan 31 13:50:45 2021,6.818,6.740

Sun Jan 31 13:51:28 2021,6.818,6.740

Sun Jan 31 13:52:11 2021,6.819,6.739

Sun Jan 31 13:52:54 2021,6.818,6.739

Sun Jan 31 13:53:37 2021,6.819,6.738

Sun Jan 31 13:54:20 2021,6.818,6.738

Sun Jan 31 13:55:03 2021,6.819,6.741

Sun Jan 31 13:55:46 2021,6.817,6.739

Sun Jan 31 13:56:29 2021,6.820,6.741

Sun Jan 31 13:57:12 2021,6.821,6.740

Sun Jan 31 13:57:55 2021,6.817,6.739

Sun Jan 31 13:58:38 2021,6.818,6.741

Sun Jan 31 13:59:21 2021,6.816,6.740

Sun Jan 31 14:00:04 2021,6.818,6.743

Sun Jan 31 14:00:47 2021,6.819,6.741

Sun Jan 31 14:01:30 2021,6.817,6.743

Sun Jan 31 14:02:13 2021,6.820,6.740

Sun Jan 31 14:02:56 2021,6.821,6.741

Sun Jan 31 14:03:39 2021,6.821,6.743

Sun Jan 31 14:04:22 2021,6.820,6.743

Sun Jan 31 14:05:05 2021,6.822,6.742

Sun Jan 31 14:05:48 2021,6.820,6.744

Sun Jan 31 14:06:31 2021,6.820,6.743

Sun Jan 31 14:07:14 2021,6.820,6.743

Sun Jan 31 14:07:57 2021,6.821,6.742

Sun Jan 31 14:08:40 2021,6.819,6.744

Sun Jan 31 14:09:23 2021,6.821,6.743

Sun Jan 31 14:10:06 2021,6.822,6.740

Sun Jan 31 14:10:49 2021,6.820,6.740

Sun Jan 31 14:11:32 2021,6.820,6.741

Sun Jan 31 14:12:15 2021,6.821,6.741

Sun Jan 31 14:12:58 2021,6.819,6.741

Sun Jan 31 14:13:41 2021,6.820,6.742

Sun Jan 31 14:14:24 2021,6.820,6.742

Sun Jan 31 14:15:07 2021,6.819,6.743

Sun Jan 31 14:15:50 2021,6.820,6.743

Sun Jan 31 14:16:33 2021,6.822,6.744

Sun Jan 31 14:17:16 2021,6.823,6.742

Sun Jan 31 14:17:59 2021,6.819,6.743

Sun Jan 31 14:18:42 2021,6.822,6.743

Sun Jan 31 14:19:25 2021,6.819,6.744

Sun Jan 31 14:20:08 2021,6.819,6.745

Sun Jan 31 14:20:51 2021,6.818,6.747

Sun Jan 31 14:21:34 2021,6.821,6.746

Sun Jan 31 14:22:17 2021,6.822,6.743

Sun Jan 31 14:23:00 2021,6.822,6.744

Sun Jan 31 14:23:43 2021,6.822,6.742

Sun Jan 31 14:24:26 2021,6.821,6.742

Sun Jan 31 14:25:09 2021,6.822,6.742

Sun Jan 31 14:25:52 2021,6.823,6.743

Sun Jan 31 14:26:35 2021,6.826,6.743

Sun Jan 31 14:27:18 2021,6.824,6.741

Sun Jan 31 14:28:01 2021,6.823,6.743

Sun Jan 31 14:28:44 2021,6.823,6.742

Sun Jan 31 14:29:27 2021,6.825,6.744

Sun Jan 31 14:30:09 2021,6.825,6.743

Sun Jan 31 14:30:52 2021,6.827,6.744

Sun Jan 31 14:31:35 2021,6.826,6.744

Sun Jan 31 14:32:18 2021,6.825,6.744

Sun Jan 31 14:33:01 2021,6.826,6.744

Sun Jan 31 14:33:44 2021,6.825,6.742

Sun Jan 31 14:34:27 2021,6.824,6.744

Sun Jan 31 14:35:10 2021,6.825,6.744

Sun Jan 31 14:35:53 2021,6.826,6.746

Sun Jan 31 14:36:36 2021,6.826,6.744

Sun Jan 31 14:37:19 2021,6.824,6.746

Sun Jan 31 14:38:02 2021,6.824,6.746

Sun Jan 31 14:38:45 2021,6.823,6.747

Sun Jan 31 14:39:28 2021,6.823,6.748

Sun Jan 31 14:40:11 2021,6.824,6.749

Sun Jan 31 14:40:54 2021,6.825,6.747

Sun Jan 31 14:41:37 2021,6.823,6.747

Sun Jan 31 14:42:20 2021,6.825,6.749

Sun Jan 31 14:43:03 2021,6.824,6.745

Sun Jan 31 14:43:46 2021,6.823,6.746

Sun Jan 31 14:44:29 2021,6.821,6.748

Sun Jan 31 14:45:12 2021,6.823,6.745

Sun Jan 31 14:45:55 2021,6.824,6.746

Sun Jan 31 14:46:38 2021,6.823,6.748

Sun Jan 31 14:47:21 2021,6.825,6.747

Sun Jan 31 14:48:04 2021,6.825,6.748

Sun Jan 31 14:48:47 2021,6.825,6.748

Sun Jan 31 14:49:30 2021,6.824,6.748

Sun Jan 31 14:50:13 2021,6.826,6.748

Sun Jan 31 14:50:56 2021,6.827,6.746

Sun Jan 31 14:51:39 2021,6.826,6.746

Sun Jan 31 14:52:22 2021,6.826,6.749

Sun Jan 31 14:53:05 2021,6.826,6.749

Sun Jan 31 14:53:48 2021,6.828,6.752

Sun Jan 31 14:54:31 2021,6.827,6.750

Sun Jan 31 14:55:14 2021,6.826,6.750

